000000002429 000000002429
00000000C62A 000000007FFF
00000000BC90 000000007FFF
00000000BD06 000000007FFF
000000005CE2 000000005CE2
00000000751F 00000000751F
00000000E9A4 000000007FFF
000000009AC5 000000007FFF
00000000B35E 000000007FFF
00000000FB5A 000000007FFF
000000008AE7 000000007FFF
00000000CB7C 000000007FFF
00000000F69E 000000007FFF
00000000F567 000000007FFF
00000000316A 00000000316A
000000000F67 000000000F67
000000002215 000000002215
00000000E5FC 000000007FFF
0000000009C3 0000000009C3
000000002DEB 000000002DEB
0000000067B9 0000000067B9
00000000DC88 000000007FFF
000000007461 000000007461
000000009EAD 000000007FFF
000000004C89 000000004C89
00000000B430 000000007FFF
0000000010AB 0000000010AB
0000000041EE 0000000041EE
00000000D9FA 000000007FFF
000000004776 000000004776
000000002719 000000002719
00000000EB0D 000000007FFF
000000007375 000000007375
00000000200C 00000000200C
00000000D2B7 000000007FFF
000000005232 000000005232
000000002E1D 000000002E1D
00000000A295 000000007FFF
0000000084FC 000000007FFF
00000000F753 000000007FFF
0000000081B9 000000007FFF
00000000A329 000000007FFF
00000000039B 00000000039B
000000004DEF 000000004DEF
000000000EBF 000000000EBF
000000008856 000000007FFF
00000000A3A3 000000007FFF
000000009BC7 000000007FFF
000000007EE6 000000007EE6
000000008B3C 000000007FFF
000000007990 000000007990
000000004FC9 000000004FC9
000000001D14 000000001D14
0000000052BE 0000000052BE
00000000E2A2 000000007FFF
00000000B745 000000007FFF
00000000D73C 000000007FFF
00000000B1C6 000000007FFF
000000006EEF 000000006EEF
00000000DD8A 000000007FFF
000000008F32 000000007FFF
000000000DB6 000000000DB6
00000000BD2F 000000007FFF
00000000493E 00000000493E
00000000AB8F 000000007FFF
000000009778 000000007FFF
00000000FE22 000000007FFF
00000000398D 00000000398D
000000008BFB 000000007FFF
00000000E73A 000000007FFF
00000000CEDA 000000007FFF
00000000C036 000000007FFF
000000002611 000000002611
00000000F386 000000007FFF
000000000A27 000000000A27
000000009120 000000007FFF
0000000002CF 0000000002CF
000000001A3E 000000001A3E
00000000A8AA 000000007FFF
000000004E84 000000004E84
0000000098F3 000000007FFF
00000000BDBE 000000007FFF
0000000058D8 0000000058D8
00000000A0D1 000000007FFF
000000005F2C 000000005F2C
00000000D466 000000007FFF
00000000E1F8 000000007FFF
00000000AB7F 000000007FFF
000000007A15 000000007A15
00000000C85C 000000007FFF
000000003AA6 000000003AA6
00000000E505 000000007FFF
000000008A01 000000007FFF
00000000CD89 000000007FFF
000000008E15 000000007FFF
00000000ABCE 000000007FFF
00000000F858 000000007FFF
000000003289 000000003289
000000006917 000000006917
000000006AD4 000000006AD4
000000007608 000000007608
000000009CF8 000000007FFF
000000004775 000000004775
000000002F2B 000000002F2B
000000008CA5 000000007FFF
000000007ECA 000000007ECA
00000000AA30 000000007FFF
000000009F09 000000007FFF
00000000D0F1 000000007FFF
0000000093CE 000000007FFF
00000000980A 000000007FFF
000000005E73 000000005E73
000000007710 000000007710
00000000AF60 000000007FFF
00000000CED3 000000007FFF
00000000580D 00000000580D
0000000043B7 0000000043B7
00000000A7E6 000000007FFF
000000005F1D 000000005F1D
00000000B0F7 000000007FFF
0000000048BB 0000000048BB
0000000056A1 0000000056A1
0000000084AC 000000007FFF
000000000F8C 000000000F8C
000000005F66 000000005F66
000000004839 000000004839
000000008CC2 000000007FFF
00000000FE2A 000000007FFF
0000000071CF 0000000071CF
00000000885D 000000007FFF
0000000095F4 000000007FFF
000000009234 000000007FFF
00000000649E 00000000649E
00000000A4A0 000000007FFF
000000002C27 000000002C27
000000008F08 000000007FFF
000000001973 000000001973
00000000A494 000000007FFF
00000000214E 00000000214E
0000000013AD 0000000013AD
00000000890A 000000007FFF
00000000BF8B 000000007FFF
000000003603 000000003603
00000000FB85 000000007FFF
000000006840 000000006840
0000000040A1 0000000040A1
000000004EA3 000000004EA3
00000000CAAE 000000007FFF
000000004AD8 000000004AD8
000000009BAB 000000007FFF
00000000659C 00000000659C
000000002A6A 000000002A6A
00000000CDEA 000000007FFF
0000000053D7 0000000053D7
0000000072FE 0000000072FE
0000000031E1 0000000031E1
0000000064EF 0000000064EF
00000000F135 000000007FFF
000000009AC0 000000007FFF
000000004751 000000004751
00000000DD09 000000007FFF
000000002CBF 000000002CBF
00000000888D 000000007FFF
0000000075EC 0000000075EC
00000000BA83 000000007FFF
000000005979 000000005979
00000000EB8F 000000007FFF
0000000071C2 0000000071C2
000000001D46 000000001D46
000000009E27 000000007FFF
00000000997E 000000007FFF
000000002437 000000002437
000000004CAB 000000004CAB
00000000F3C1 000000007FFF
00000000104D 00000000104D
00000000839C 000000007FFF
00000000F945 000000007FFF
00000000EC3C 000000007FFF
0000000027B1 0000000027B1
000000000117 000000000117
00000000433D 00000000433D
00000000AEBC 000000007FFF
000000005AF5 000000005AF5
000000000B03 000000000B03
00000000CBDD 000000007FFF
000000000B94 000000000B94
00000000D0A7 000000007FFF
000000002B41 000000002B41
0000000012C8 0000000012C8
00000000FDDD 000000007FFF
00000000F242 000000007FFF
00000000A6A1 000000007FFF
000000006BA5 000000006BA5
000000001B59 000000001B59
000000003026 000000003026
00000000FE43 000000007FFF
00000000AE87 000000007FFF
000000008D39 000000007FFF
00000000F61C 000000007FFF
00000000C939 000000007FFF
000000009E38 000000007FFF
0000000022AE 0000000022AE
0000000044A5 0000000044A5
000000001A9D 000000001A9D
00000000E5CF 000000007FFF
000000001812 000000001812
00000000DF76 000000007FFF
00000000AD1C 000000007FFF
000000001234 000000001234
000000001484 000000001484
00000000F2F1 000000007FFF
00000000B037 000000007FFF
00000000FB4E 000000007FFF
00000000D189 000000007FFF
0000000099F6 000000007FFF
0000000057E5 0000000057E5
0000000028C3 0000000028C3
000000002696 000000002696
0000000081FE 000000007FFF
00000000B3C5 000000007FFF
0000000030AC 0000000030AC
00000000A3AB 000000007FFF
000000002FA3 000000002FA3
000000001CE8 000000001CE8
000000008ACE 000000007FFF
000000006CCA 000000006CCA
0000000078B9 0000000078B9
0000000099BB 000000007FFF
000000007559 000000007559
0000000011FE 0000000011FE
0000000080A9 000000007FFF
000000006FB7 000000006FB7
00000000A2EC 000000007FFF
0000000053C0 0000000053C0
00000000CDC1 000000007FFF
0000000015C6 0000000015C6
000000003A90 000000003A90
00000000D207 000000007FFF
000000007070 000000007070
000000002A28 000000002A28
000000004943 000000004943
0000000088DC 000000007FFF
000000001FDD 000000001FDD
000000003D18 000000003D18
0000000043B3 0000000043B3
000000009058 000000007FFF
00000000A008 000000007FFF
0000000000D2 0000000000D2
00000000B274 000000007FFF
00000000BD1F 000000007FFF
000000002E01 000000002E01
000000004844 000000004844
000000004FF9 000000004FF9
000000001C0E 000000001C0E
0000000099FD 000000007FFF
00000000D089 000000007FFF
00000000CB1D 000000007FFF
00000000B827 000000007FFF
000000002242 000000002242
000000008F7D 000000007FFF
00000000EBC9 000000007FFF
00000000EF94 000000007FFF
0000000006DD 0000000006DD
000000000509 000000000509
000000002793 000000002793
00000000BAAB 000000007FFF
00000000CC90 000000007FFF
00000000B619 000000007FFF
000000005C17 000000005C17
000000003C21 000000003C21
00000000D216 000000007FFF
000000009F7E 000000007FFF
000000006FFD 000000006FFD
0000000031D0 0000000031D0
000000009BB5 000000007FFF
00000000489C 00000000489C
000000003F52 000000003F52
0000000010CC 0000000010CC
000000003610 000000003610
00000000A0F9 000000007FFF
000000005CA6 000000005CA6
00000000473F 00000000473F
00000000256A 00000000256A
000000004796 000000004796
000000008CFF 000000007FFF
000000009D87 000000007FFF
00000000828A 000000007FFF
00000000D3C7 000000007FFF
00000000E26C 000000007FFF
000000009B40 000000007FFF
0000000034AF 0000000034AF
00000000A9E2 000000007FFF
000000007991 000000007991
00000000F992 000000007FFF
000000009301 000000007FFF
000000005D2B 000000005D2B
00000000DC0A 000000007FFF
0000000036DC 0000000036DC
00000000A048 000000007FFF
000000003674 000000003674
0000000066E6 0000000066E6
0000000022CF 0000000022CF
00000000BA55 000000007FFF
0000000021D8 0000000021D8
000000005809 000000005809
00000000EA31 000000007FFF
0000000045CE 0000000045CE
000000001953 000000001953
0000000074FF 0000000074FF
0000000063F1 0000000063F1
0000000036A1 0000000036A1
0000000010BD 0000000010BD
0000000094B4 000000007FFF
000000005785 000000005785
00000000483B 00000000483B
000000002D2D 000000002D2D
0000000009D0 0000000009D0
00000000115A 00000000115A
00000000CA78 000000007FFF
00000000CC04 000000007FFF
00000000C0DF 000000007FFF
00000000FC30 000000007FFF
000000009F34 000000007FFF
000000007B13 000000007B13
000000005CEB 000000005CEB
0000000013B4 0000000013B4
0000000008F9 0000000008F9
000000001578 000000001578
00000000C228 000000007FFF
00000000D5F2 000000007FFF
00000000CE21 000000007FFF
000000004968 000000004968
00000000E2BA 000000007FFF
000000005ABE 000000005ABE
000000004EA0 000000004EA0
00000000C4D3 000000007FFF
00000000C4BD 000000007FFF
00000000A3A8 000000007FFF
000000009B98 000000007FFF
00000000115F 00000000115F
000000008EFD 000000007FFF
00000000C63E 000000007FFF
00000000CB2A 000000007FFF
000000000982 000000000982
000000003E45 000000003E45
000000002482 000000002482
000000006269 000000006269
00000000ACF9 000000007FFF
000000000CBF 000000000CBF
00000000E557 000000007FFF
00000000D6EC 000000007FFF
0000000030FF 0000000030FF
00000000AA4C 000000007FFF
00000000AE94 000000007FFF
0000000049AA 0000000049AA
0000000055A8 0000000055A8
00000000071D 00000000071D
0000000009DC 0000000009DC
00000000EA0C 000000007FFF
000000003D42 000000003D42
00000000BB7F 000000007FFF
00000000A5D1 000000007FFF
00000000B84B 000000007FFF
00000000EABA 000000007FFF
00000000C821 000000007FFF
000000005BF5 000000005BF5
00000000B363 000000007FFF
000000001E3B 000000001E3B
0000000076A7 0000000076A7
000000000D30 000000000D30
00000000BF03 000000007FFF
00000000364A 00000000364A
000000002C9F 000000002C9F
00000000FEF6 000000007FFF
0000000031CC 0000000031CC
000000007456 000000007456
00000000E3EF 000000007FFF
00000000FD90 000000007FFF
00000000305D 00000000305D
000000004C7D 000000004C7D
0000000024A5 0000000024A5
00000000F123 000000007FFF
0000000072D4 0000000072D4
0000000032F1 0000000032F1
000000003D2E 000000003D2E
000000003EE3 000000003EE3
0000000096AF 000000007FFF
00000000EB38 000000007FFF
00000000AA27 000000007FFF
00000000793B 00000000793B
000000003F39 000000003F39
0000000056D6 0000000056D6
000000000DB4 000000000DB4
00000000A935 000000007FFF
000000003A22 000000003A22
000000002D0A 000000002D0A
00000000CA13 000000007FFF
00000000E527 000000007FFF
00000000FE26 000000007FFF
00000000F8B9 000000007FFF
000000003639 000000003639
0000000009ED 0000000009ED
00000000B202 000000007FFF
00000000A8CE 000000007FFF
00000000A211 000000007FFF
00000000A86A 000000007FFF
00000000558C 00000000558C
000000005482 000000005482
000000009F11 000000007FFF
00000000DF4B 000000007FFF
00000000F3F0 000000007FFF
00000000ED0D 000000007FFF
000000002D47 000000002D47
00000000FE70 000000007FFF
000000005646 000000005646
00000000AE83 000000007FFF
00000000485B 00000000485B
00000000BE57 000000007FFF
000000000D31 000000000D31
000000005AD1 000000005AD1
000000008FC3 000000007FFF
00000000DFFA 000000007FFF
000000008FB9 000000007FFF
000000004DC5 000000004DC5
00000000DCA1 000000007FFF
000000002F30 000000002F30
000000006E28 000000006E28
00000000E3A5 000000007FFF
00000000F998 000000007FFF
0000000002B2 0000000002B2
000000005E18 000000005E18
00000000C8C8 000000007FFF
00000000BAD0 000000007FFF
000000005EC1 000000005EC1
0000000059CD 0000000059CD
00000000C277 000000007FFF
00000000FA9F 000000007FFF
00000000C274 000000007FFF
00000000BA99 000000007FFF
0000000096D0 000000007FFF
00000000320A 00000000320A
000000007430 000000007430
000000003A9F 000000003A9F
000000009323 000000007FFF
0000000085DE 000000007FFF
000000001B9F 000000001B9F
00000000431D 00000000431D
00000000ED82 000000007FFF
0000000048A6 0000000048A6
0000000081D5 000000007FFF
000000009816 000000007FFF
00000000513D 00000000513D
0000000049F3 0000000049F3
0000000080ED 000000007FFF
000000000167 000000000167
000000005773 000000005773
000000009172 000000007FFF
00000000E602 000000007FFF
000000009A98 000000007FFF
00000000E059 000000007FFF
0000000051D4 0000000051D4
000000006CB3 000000006CB3
00000000869C 000000007FFF
00000000CEE8 000000007FFF
00000000433F 00000000433F
00000000151F 00000000151F
00000000949E 000000007FFF
00000000670A 00000000670A
00000000098D 00000000098D
0000000088B1 000000007FFF
000000007843 000000007843
00000000669B 00000000669B
00000000C80C 000000007FFF
00000000E5CA 000000007FFF
000000002DA0 000000002DA0
000000008EB7 000000007FFF
00000000441B 00000000441B
000000007825 000000007825
00000000DE6D 000000007FFF
000000004B50 000000004B50
000000005FA0 000000005FA0
00000000DE44 000000007FFF
0000000082B7 000000007FFF
00000000B50F 000000007FFF
000000004538 000000004538
0000000060AC 0000000060AC
00000000F8BA 000000007FFF
000000000AD8 000000000AD8
000000001DF4 000000001DF4
0000000019C0 0000000019C0
00000000F928 000000007FFF
00000000554D 00000000554D
00000000327F 00000000327F
00000000C7A7 000000007FFF
000000009FA1 000000007FFF
000000002A01 000000002A01
00000000AD17 000000007FFF
000000002987 000000002987
00000000648E 00000000648E
00000000EFAB 000000007FFF
00000000CDC3 000000007FFF
000000001DDC 000000001DDC
000000003264 000000003264
00000000017B 00000000017B
00000000C5A7 000000007FFF
00000000FAEB 000000007FFF
000000007C84 000000007C84
000000000094 000000000094
00000000A5B4 000000007FFF
00000000223E 00000000223E
00000000A6A1 000000007FFF
000000002BEF 000000002BEF
000000008CAB 000000007FFF
0000000004C5 0000000004C5
0000000010D2 0000000010D2
000000003059 000000003059
00000000BCB9 000000007FFF
00000000398A 00000000398A
00000000C609 000000007FFF
00000000545C 00000000545C
000000000331 000000000331
00000000A731 000000007FFF
00000000C6BB 000000007FFF
00000000C2CC 000000007FFF
00000000471E 00000000471E
00000000EB03 000000007FFF
000000003767 000000003767
0000000074E0 0000000074E0
00000000CFC9 000000007FFF
000000003410 000000003410
00000000EA4F 000000007FFF
00000000EDAC 000000007FFF
00000000E471 000000007FFF
0000000035BC 0000000035BC
000000003BE3 000000003BE3
000000005A91 000000005A91
000000000D50 000000000D50
000000001752 000000001752
00000000AB22 000000007FFF
00000000908A 000000007FFF
000000007AC7 000000007AC7
00000000954C 000000007FFF
000000009DD8 000000007FFF
000000000CAA 000000000CAA
00000000E988 000000007FFF
000000003935 000000003935
0000000048B2 0000000048B2
00000000C20F 000000007FFF
000000008877 000000007FFF
00000000DBDA 000000007FFF
0000000025BB 0000000025BB
0000000042CA 0000000042CA
00000000FAA4 000000007FFF
00000000435A 00000000435A
00000000BFAF 000000007FFF
00000000B0E2 000000007FFF
00000000D111 000000007FFF
00000000E939 000000007FFF
00000000E960 000000007FFF
00000000E1BB 000000007FFF
00000000D8F1 000000007FFF
00000000D186 000000007FFF
00000000A267 000000007FFF
00000000DAF8 000000007FFF
000000003EE8 000000003EE8
000000007F1E 000000007F1E
000000004405 000000004405
000000003658 000000003658
000000001307 000000001307
00000000C933 000000007FFF
00000000436D 00000000436D
000000000080 000000000080
00000000BB2B 000000007FFF
00000000A059 000000007FFF
000000007836 000000007836
00000000CD3C 000000007FFF
00000000A396 000000007FFF
00000000B574 000000007FFF
000000003E2A 000000003E2A
0000000058F7 0000000058F7
00000000B5C8 000000007FFF
0000000007F9 0000000007F9
00000000911F 000000007FFF
00000000023C 00000000023C
000000001923 000000001923
00000000D024 000000007FFF
00000000E56A 000000007FFF
000000004CD4 000000004CD4
00000000C2C0 000000007FFF
000000002C92 000000002C92
00000000A5E5 000000007FFF
000000001EBD 000000001EBD
000000005ED4 000000005ED4
00000000AB73 000000007FFF
000000000FA4 000000000FA4
00000000A602 000000007FFF
00000000C7C1 000000007FFF
00000000273F 00000000273F
000000002839 000000002839
00000000BFF0 000000007FFF
00000000124F 00000000124F
00000000A917 000000007FFF
0000000023F3 0000000023F3
000000002045 000000002045
00000000F0F4 000000007FFF
00000000C428 000000007FFF
0000000055E9 0000000055E9
00000000A86F 000000007FFF
0000000062F0 0000000062F0
00000000A3DD 000000007FFF
00000000E52B 000000007FFF
000000005218 000000005218
00000000524C 00000000524C
000000006772 000000006772
000000009597 000000007FFF
00000000B1FE 000000007FFF
000000003AB2 000000003AB2
000000008E92 000000007FFF
0000000021F0 0000000021F0
00000000DA4E 000000007FFF
0000000091F8 000000007FFF
000000009451 000000007FFF
00000000BE6D 000000007FFF
00000000A674 000000007FFF
00000000D667 000000007FFF
00000000159A 00000000159A
00000000B56E 000000007FFF
00000000DF3B 000000007FFF
000000001BA5 000000001BA5
00000000681D 00000000681D
00000000BC0A 000000007FFF
00000000F0CB 000000007FFF
00000000B1AA 000000007FFF
000000006880 000000006880
00000000DBA6 000000007FFF
000000007E1B 000000007E1B
000000009A46 000000007FFF
00000000C049 000000007FFF
000000004877 000000004877
00000000AB1B 000000007FFF
00000000C896 000000007FFF
00000000B355 000000007FFF
000000002A8A 000000002A8A
000000008CA7 000000007FFF
00000000497E 00000000497E
00000000E2D9 000000007FFF
000000009FC8 000000007FFF
000000001A4C 000000001A4C
000000007E6F 000000007E6F
0000000016E6 0000000016E6
000000001614 000000001614
00000000C045 000000007FFF
000000001FC4 000000001FC4
000000001596 000000001596
0000000011EA 0000000011EA
00000000771F 00000000771F
0000000011F0 0000000011F0
000000004F42 000000004F42
00000000FCBE 000000007FFF
0000000025E3 0000000025E3
00000000F1BC 000000007FFF
00000000AB1E 000000007FFF
0000000090F8 000000007FFF
000000007BC1 000000007BC1
0000000056C9 0000000056C9
0000000003BA 0000000003BA
00000000BBAD 000000007FFF
0000000007E9 0000000007E9
000000001CB9 000000001CB9
000000009E9E 000000007FFF
000000001B23 000000001B23
00000000D081 000000007FFF
00000000A4DF 000000007FFF
00000000DF6F 000000007FFF
00000000C9C2 000000007FFF
000000009D45 000000007FFF
00000000AD1F 000000007FFF
00000000299C 00000000299C
00000000E07E 000000007FFF
000000009EE6 000000007FFF
0000000091D5 000000007FFF
000000001742 000000001742
00000000170F 00000000170F
00000000D173 000000007FFF
000000008BE5 000000007FFF
00000000FB63 000000007FFF
00000000ED13 000000007FFF
0000000083C8 000000007FFF
000000006583 000000006583
000000008ECB 000000007FFF
00000000564C 00000000564C
000000004A3E 000000004A3E
00000000481C 00000000481C
00000000617B 00000000617B
00000000FFD6 000000007FFF
00000000445B 00000000445B
00000000669D 00000000669D
000000002356 000000002356
00000000FFE8 000000007FFF
00000000A900 000000007FFF
000000005C72 000000005C72
0000000024C3 0000000024C3
000000000DFD 000000000DFD
0000000042E1 0000000042E1
000000007F4B 000000007F4B
000000001F12 000000001F12
000000000E47 000000000E47
0000000082A4 000000007FFF
0000000038A9 0000000038A9
00000000D961 000000007FFF
0000000028F1 0000000028F1
00000000235F 00000000235F
000000008269 000000007FFF
00000000F117 000000007FFF
00000000181A 00000000181A
000000004864 000000004864
00000000421B 00000000421B
00000000793E 00000000793E
000000006A33 000000006A33
000000008A20 000000007FFF
000000000689 000000000689
0000000015FB 0000000015FB
00000000A4B8 000000007FFF
000000007315 000000007315
00000000E048 000000007FFF
000000004BE0 000000004BE0
00000000ED60 000000007FFF
00000000C361 000000007FFF
00000000A47D 000000007FFF
00000000D1B4 000000007FFF
0000000026CA 0000000026CA
00000000C86A 000000007FFF
000000008124 000000007FFF
000000002AC7 000000002AC7
000000006B61 000000006B61
00000000974E 000000007FFF
000000000102 000000000102
00000000C407 000000007FFF
000000006731 000000006731
000000001558 000000001558
0000000057EE 0000000057EE
000000004A4A 000000004A4A
00000000D420 000000007FFF
00000000EE1F 000000007FFF
00000000C51E 000000007FFF
0000000065E8 0000000065E8
00000000F4C2 000000007FFF
00000000C701 000000007FFF
00000000076B 00000000076B
00000000DBDD 000000007FFF
00000000543E 00000000543E
000000004FFA 000000004FFA
000000003375 000000003375
00000000A574 000000007FFF
00000000B15D 000000007FFF
000000006C6A 000000006C6A
000000001005 000000001005
0000000082B8 000000007FFF
00000000FBC8 000000007FFF
000000001190 000000001190
00000000DB89 000000007FFF
00000000C114 000000007FFF
000000004958 000000004958
0000000063AC 0000000063AC
00000000EB2A 000000007FFF
00000000EEA1 000000007FFF
00000000178F 00000000178F
00000000339B 00000000339B
00000000CB17 000000007FFF
000000006DEF 000000006DEF
000000006BDC 000000006BDC
0000000044F0 0000000044F0
000000007125 000000007125
000000009D96 000000007FFF
000000000AEF 000000000AEF
00000000EF05 000000007FFF
000000001A90 000000001A90
000000009BC1 000000007FFF
0000000048AB 0000000048AB
000000008187 000000007FFF
000000004599 000000004599
000000003B48 000000003B48
00000000C8D5 000000007FFF
00000000A372 000000007FFF
00000000A8E9 000000007FFF
00000000BDBA 000000007FFF
000000002675 000000002675
000000001D5B 000000001D5B
0000000062A2 0000000062A2
000000002882 000000002882
0000000012D6 0000000012D6
00000000A963 000000007FFF
00000000F58C 000000007FFF
000000007697 000000007697
00000000FBD7 000000007FFF
0000000059F3 0000000059F3
00000000D2F1 000000007FFF
0000000013E0 0000000013E0
000000007202 000000007202
00000000656A 00000000656A
0000000039D4 0000000039D4
000000008AFF 000000007FFF
00000000A840 000000007FFF
000000000C21 000000000C21
00000000AA85 000000007FFF
000000004419 000000004419
00000000E8BD 000000007FFF
00000000269A 00000000269A
00000000EF48 000000007FFF
00000000D9DE 000000007FFF
00000000B965 000000007FFF
0000000094E2 000000007FFF
000000004B05 000000004B05
0000000029E8 0000000029E8
000000000CE8 000000000CE8
00000000D096 000000007FFF
00000000E16C 000000007FFF
000000003449 000000003449
000000004145 000000004145
00000000FB1D 000000007FFF
00000000FEF6 000000007FFF
0000000047B6 0000000047B6
000000006054 000000006054
0000000048EA 0000000048EA
000000009A73 000000007FFF
00000000C6A6 000000007FFF
00000000F7FA 000000007FFF
000000005391 000000005391
0000000084CF 000000007FFF
0000000096F1 000000007FFF
00000000184B 00000000184B
000000000933 000000000933
000000008E2A 000000007FFF
000000007903 000000007903
000000003F9C 000000003F9C
00000000DE0D 000000007FFF
00000000DBA9 000000007FFF
00000000C9DF 000000007FFF
000000003E17 000000003E17
0000000042C6 0000000042C6
00000000CF3F 000000007FFF
0000000075F0 0000000075F0
000000004F13 000000004F13
00000000604E 00000000604E
00000000AD16 000000007FFF
0000000073EC 0000000073EC
000000003FA7 000000003FA7
00000000978C 000000007FFF
0000000094EC 000000007FFF
00000000BB20 000000007FFF
0000000026FC 0000000026FC
000000002707 000000002707
000000003E36 000000003E36
00000000F59B 000000007FFF
000000002A7D 000000002A7D
00000000B497 000000007FFF
000000006BA0 000000006BA0
000000002728 000000002728
000000008929 000000007FFF
0000000089C7 000000007FFF
00000000A38B 000000007FFF
000000009385 000000007FFF
000000005209 000000005209
00000000F846 000000007FFF
00000000EE8A 000000007FFF
00000000710D 00000000710D
000000002C37 000000002C37
000000002685 000000002685
00000000D2E8 000000007FFF
000000004C93 000000004C93
00000000E741 000000007FFF
00000000DDEC 000000007FFF
000000007BC7 000000007BC7
000000008266 000000007FFF
000000003087 000000003087
00000000923E 000000007FFF
000000007362 000000007362
000000009A7B 000000007FFF
00000000CF78 000000007FFF
00000000062B 00000000062B
00000000E530 000000007FFF
00000000112E 00000000112E
000000007EFD 000000007EFD
00000000BD8D 000000007FFF
0000000057D9 0000000057D9
000000006B83 000000006B83
00000000060F 00000000060F
0000000073F0 0000000073F0
00000000E63B 000000007FFF
000000007405 000000007405
000000006B9E 000000006B9E
000000008AC0 000000007FFF
0000000053BD 0000000053BD
000000005567 000000005567
0000000025C1 0000000025C1
00000000CCB0 000000007FFF
00000000A844 000000007FFF
000000008044 000000007FFF
000000009ADC 000000007FFF
000000004F46 000000004F46
000000008ED1 000000007FFF
0000000099EF 000000007FFF
00000000E44B 000000007FFF
000000002576 000000002576
000000002B15 000000002B15
00000000E636 000000007FFF
00000000CF88 000000007FFF
000000007070 000000007070
0000000029D3 0000000029D3
000000004E1E 000000004E1E
00000000CC97 000000007FFF
00000000EFEB 000000007FFF
000000009C76 000000007FFF
00000000AA20 000000007FFF
00000000AD3B 000000007FFF
00000000B432 000000007FFF
000000007EBA 000000007EBA
000000005FDD 000000005FDD
0000000039C0 0000000039C0
00000000F921 000000007FFF
00000000EFBC 000000007FFF
00000000DA4E 000000007FFF
000000008703 000000007FFF
00000000EDB7 000000007FFF
00000000AA33 000000007FFF
00000000C352 000000007FFF
000000004E3B 000000004E3B
00000000E1F6 000000007FFF
0000000012AE 0000000012AE
00000000E842 000000007FFF
0000000098C2 000000007FFF
000000009411 000000007FFF
0000000083FE 000000007FFF
000000008BC5 000000007FFF
00000000984A 000000007FFF
0000000004A4 0000000004A4
00000000708F 00000000708F
000000009E94 000000007FFF
0000000049F5 0000000049F5
00000000BB19 000000007FFF
000000006FDD 000000006FDD
00000000C3D0 000000007FFF
000000006D1C 000000006D1C
00000000171F 00000000171F
00000000DB69 000000007FFF
00000000B3EB 000000007FFF
00000000BF59 000000007FFF
000000007C49 000000007C49
0000000043A4 0000000043A4
00000000808C 000000007FFF
0000000050BB 0000000050BB
00000000FC50 000000007FFF
0000000007CE 0000000007CE
00000000B697 000000007FFF
00000000A541 000000007FFF
00000000C32E 000000007FFF
000000002F94 000000002F94
00000000CB22 000000007FFF
000000008011 000000007FFF
00000000D190 000000007FFF
000000006D2F 000000006D2F
000000005971 000000005971
000000000297 000000000297
00000000C798 000000007FFF
000000007F66 000000007F66
00000000CF04 000000007FFF
00000000CD84 000000007FFF
0000000048A0 0000000048A0
00000000451A 00000000451A
0000000002FA 0000000002FA
000000007C6B 000000007C6B
000000006329 000000006329
000000001312 000000001312
00000000582E 00000000582E
000000004E07 000000004E07
000000007276 000000007276
000000008B97 000000007FFF
000000007898 000000007898
00000000D748 000000007FFF
000000007889 000000007889
00000000897E 000000007FFF
0000000087EF 000000007FFF
0000000015D8 0000000015D8
000000002BAA 000000002BAA
0000000012D0 0000000012D0
000000004ADB 000000004ADB
00000000FE34 000000007FFF
000000006530 000000006530
00000000C369 000000007FFF
000000000ED3 000000000ED3
00000000A733 000000007FFF
00000000021C 00000000021C
000000000975 000000000975
0000000091DC 000000007FFF
000000005B52 000000005B52
000000000330 000000000330
000000002D6C 000000002D6C
00000000DB26 000000007FFF
000000005429 000000005429
000000008AC8 000000007FFF
000000009E8F 000000007FFF
00000000FC0B 000000007FFF
00000000FB31 000000007FFF
000000002386 000000002386
000000003B32 000000003B32
000000008C2B 000000007FFF
00000000351A 00000000351A
000000005199 000000005199
00000000E3A6 000000007FFF
0000000032B2 0000000032B2
000000009602 000000007FFF
000000002B54 000000002B54
00000000CF44 000000007FFF
00000000FE1B 000000007FFF
000000006945 000000006945
00000000A91F 000000007FFF
00000000A810 000000007FFF
000000004864 000000004864
0000000028ED 0000000028ED
000000002389 000000002389
00000000A0BE 000000007FFF
00000000A9CB 000000007FFF
00000000FBF4 000000007FFF
000000003836 000000003836
000000000AF0 000000000AF0
0000000002D5 0000000002D5
00000000E98A 000000007FFF
00000000132F 00000000132F
00000000C5CE 000000007FFF
000000007783 000000007783
00000000494E 00000000494E
00000000060A 00000000060A
00000000FD91 000000007FFF
0000000035A1 0000000035A1
00000000DE01 000000007FFF
00000000E538 000000007FFF
00000000A5E7 000000007FFF
00000000FEBE 000000007FFF
000000004F17 000000004F17
000000007BF3 000000007BF3
00000000426B 00000000426B
0000000082CB 000000007FFF
00000000C11F 000000007FFF
00000000DBAE 000000007FFF
000000000BF6 000000000BF6
000000004F98 000000004F98
000000009A46 000000007FFF
0000000026AB 0000000026AB
00000000C6FD 000000007FFF
00000000422E 00000000422E
00000000BB35 000000007FFF
000000001FE2 000000001FE2
00000000BE8E 000000007FFF
000000007DCB 000000007DCB
00000000076D 00000000076D
000000006FE1 000000006FE1
00000000FCD0 000000007FFF
0000000037F5 0000000037F5
0000000031F4 0000000031F4
0000000049F5 0000000049F5
